"","state","regiao","date","casosNovos","obitosNovos","confirmed","deaths","estimated_population_2019","city_ibge_code"
"1349","PA","Norte","2020-02-21",0,0,0,0,8602865,15
"1350","PA","Norte","2020-02-22",0,0,0,0,8602865,15
"1351","PA","Norte","2020-02-23",0,0,0,0,8602865,15
"1352","PA","Norte","2020-02-24",0,0,0,0,8602865,15
"1353","PA","Norte","2020-02-25",0,0,0,0,8602865,15
"1354","PA","Norte","2020-02-26",0,0,0,0,8602865,15
"1355","PA","Norte","2020-02-27",0,0,0,0,8602865,15
"1356","PA","Norte","2020-02-28",0,0,0,0,8602865,15
"1357","PA","Norte","2020-02-29",0,0,0,0,8602865,15
"1358","PA","Norte","2020-03-01",0,0,0,0,8602865,15
"1359","PA","Norte","2020-03-02",0,0,0,0,8602865,15
"1360","PA","Norte","2020-03-03",0,0,0,0,8602865,15
"1361","PA","Norte","2020-03-04",0,0,0,0,8602865,15
"1362","PA","Norte","2020-03-05",0,0,0,0,8602865,15
"1363","PA","Norte","2020-03-06",0,0,0,0,8602865,15
"1364","PA","Norte","2020-03-07",0,0,0,0,8602865,15
"1365","PA","Norte","2020-03-08",0,0,0,0,8602865,15
"1366","PA","Norte","2020-03-09",0,0,0,0,8602865,15
"1367","PA","Norte","2020-03-10",0,0,0,0,8602865,15
"1368","PA","Norte","2020-03-11",0,0,0,0,8602865,15
"1369","PA","Norte","2020-03-12",0,0,0,0,8602865,15
"1370","PA","Norte","2020-03-13",0,0,0,0,8602865,15
"1371","PA","Norte","2020-03-14",0,0,0,0,8602865,15
"1372","PA","Norte","2020-03-15",0,0,0,0,8602865,15
"1373","PA","Norte","2020-03-16",0,0,0,0,8602865,15
"1374","PA","Norte","2020-03-17",0,0,0,0,8602865,15
"1375","PA","Norte","2020-03-18",0,0,0,0,8602865,15
"1376","PA","Norte","2020-03-19",1,0,1,0,8602865,15
"1377","PA","Norte","2020-03-20",1,0,2,0,8602865,15
"1378","PA","Norte","2020-03-21",0,0,2,0,8602865,15
"1379","PA","Norte","2020-03-22",2,0,4,0,8602865,15
"1380","PA","Norte","2020-03-23",1,0,5,0,8602865,15
"1381","PA","Norte","2020-03-24",0,0,5,0,8602865,15
"1382","PA","Norte","2020-03-25",2,0,7,0,8602865,15
"1383","PA","Norte","2020-03-26",6,0,13,0,8602865,15
"1384","PA","Norte","2020-03-27",0,0,13,0,8602865,15
"1385","PA","Norte","2020-03-28",4,0,17,0,8602865,15
"1386","PA","Norte","2020-03-29",1,0,18,0,8602865,15
"1387","PA","Norte","2020-03-30",3,0,21,0,8602865,15
"1388","PA","Norte","2020-03-31",11,0,32,0,8602865,15
"1389","PA","Norte","2020-04-01",8,1,40,1,8602865,15
"1390","PA","Norte","2020-04-02",6,0,46,1,8602865,15
"1391","PA","Norte","2020-04-03",4,0,50,1,8602865,15
"1392","PA","Norte","2020-04-04",30,0,80,1,8602865,15
"1393","PA","Norte","2020-04-05",6,0,86,1,8602865,15
"1394","PA","Norte","2020-04-06",16,2,102,3,8602865,15
"1395","PA","Norte","2020-04-07",36,2,138,5,8602865,15
"1396","PA","Norte","2020-04-08",29,1,167,6,8602865,15
"1397","PA","Norte","2020-04-09",1,1,168,7,8602865,15
"1398","PA","Norte","2020-04-10",2,2,170,9,8602865,15
"1399","PA","Norte","2020-04-11",47,1,217,10,8602865,15
"1400","PA","Norte","2020-04-12",29,3,246,13,8602865,15
"1401","PA","Norte","2020-04-13",24,2,270,15,8602865,15
"1402","PA","Norte","2020-04-14",53,4,323,19,8602865,15
"1403","PA","Norte","2020-04-15",61,2,384,21,8602865,15
"1404","PA","Norte","2020-04-16",54,3,438,24,8602865,15
"1405","PA","Norte","2020-04-17",119,2,557,26,8602865,15
"1406","PA","Norte","2020-04-18",83,7,640,33,8602865,15
"1407","PA","Norte","2020-04-19",45,1,685,34,8602865,15
"1408","PA","Norte","2020-04-20",217,1,902,35,8602865,15
"1409","PA","Norte","2020-04-21",124,3,1026,38,8602865,15
"1410","PA","Norte","2020-04-22",169,5,1195,43,8602865,15
"1411","PA","Norte","2020-04-23",72,10,1267,53,8602865,15
"1412","PA","Norte","2020-04-24",179,22,1446,75,8602865,15
"1413","PA","Norte","2020-04-25",133,11,1579,86,8602865,15
"1414","PA","Norte","2020-04-26",288,14,1867,100,8602865,15
"1415","PA","Norte","2020-04-27",261,14,2128,114,8602865,15
"1416","PA","Norte","2020-04-28",134,15,2262,129,8602865,15
"1417","PA","Norte","2020-04-29",160,8,2422,137,8602865,15
"1418","PA","Norte","2020-04-30",454,71,2876,208,8602865,15
"1419","PA","Norte","2020-05-01",300,27,3176,235,8602865,15
"1420","PA","Norte","2020-05-02",284,38,3460,273,8602865,15
"1421","PA","Norte","2020-05-03",403,36,3863,309,8602865,15
"1422","PA","Norte","2020-05-04",262,21,4125,330,8602865,15
"1423","PA","Norte","2020-05-05",347,39,4472,369,8602865,15
"1424","PA","Norte","2020-05-06",545,23,5017,392,8602865,15
"1425","PA","Norte","2020-05-07",507,18,5524,410,8602865,15
"1426","PA","Norte","2020-05-08",617,105,6141,515,8602865,15
"1427","PA","Norte","2020-05-09",634,63,6775,578,8602865,15
"1428","PA","Norte","2020-05-10",481,74,7256,652,8602865,15
"1429","PB","Nordeste","2020-01-30",0,0,0,0,4018127,25
"1430","PB","Nordeste","2020-01-31",0,0,0,0,4018127,25
"1431","PB","Nordeste","2020-02-01",0,0,0,0,4018127,25
"1432","PB","Nordeste","2020-02-02",0,0,0,0,4018127,25
"1433","PB","Nordeste","2020-02-03",0,0,0,0,4018127,25
"1434","PB","Nordeste","2020-02-04",0,0,0,0,4018127,25
"1435","PB","Nordeste","2020-02-05",0,0,0,0,4018127,25
"1436","PB","Nordeste","2020-02-06",0,0,0,0,4018127,25
"1437","PB","Nordeste","2020-02-07",0,0,0,0,4018127,25
"1438","PB","Nordeste","2020-02-08",0,0,0,0,4018127,25
"1439","PB","Nordeste","2020-02-09",0,0,0,0,4018127,25
"1440","PB","Nordeste","2020-02-10",0,0,0,0,4018127,25
"1441","PB","Nordeste","2020-02-11",0,0,0,0,4018127,25
"1442","PB","Nordeste","2020-02-12",0,0,0,0,4018127,25
"1443","PB","Nordeste","2020-02-13",0,0,0,0,4018127,25
"1444","PB","Nordeste","2020-02-14",0,0,0,0,4018127,25
"1445","PB","Nordeste","2020-02-15",0,0,0,0,4018127,25
"1446","PB","Nordeste","2020-02-16",0,0,0,0,4018127,25
"1447","PB","Nordeste","2020-02-17",0,0,0,0,4018127,25
"1448","PB","Nordeste","2020-02-18",0,0,0,0,4018127,25
"1449","PB","Nordeste","2020-02-19",0,0,0,0,4018127,25
"1450","PB","Nordeste","2020-02-20",0,0,0,0,4018127,25
"1451","PB","Nordeste","2020-02-21",0,0,0,0,4018127,25
"1452","PB","Nordeste","2020-02-22",0,0,0,0,4018127,25
"1453","PB","Nordeste","2020-02-23",0,0,0,0,4018127,25
"1454","PB","Nordeste","2020-02-24",0,0,0,0,4018127,25
"1455","PB","Nordeste","2020-02-25",0,0,0,0,4018127,25
"1456","PB","Nordeste","2020-02-26",0,0,0,0,4018127,25
"1457","PB","Nordeste","2020-02-27",0,0,0,0,4018127,25
"1458","PB","Nordeste","2020-02-28",0,0,0,0,4018127,25
"1459","PB","Nordeste","2020-02-29",0,0,0,0,4018127,25
"1460","PB","Nordeste","2020-03-01",0,0,0,0,4018127,25
"1461","PB","Nordeste","2020-03-02",0,0,0,0,4018127,25
"1462","PB","Nordeste","2020-03-03",0,0,0,0,4018127,25
"1463","PB","Nordeste","2020-03-04",0,0,0,0,4018127,25
"1464","PB","Nordeste","2020-03-05",0,0,0,0,4018127,25
"1465","PB","Nordeste","2020-03-06",0,0,0,0,4018127,25
"1466","PB","Nordeste","2020-03-07",0,0,0,0,4018127,25
"1467","PB","Nordeste","2020-03-08",0,0,0,0,4018127,25
"1468","PB","Nordeste","2020-03-09",0,0,0,0,4018127,25
"1469","PB","Nordeste","2020-03-10",0,0,0,0,4018127,25
"1470","PB","Nordeste","2020-03-11",0,0,0,0,4018127,25
"1471","PB","Nordeste","2020-03-12",0,0,0,0,4018127,25
"1472","PB","Nordeste","2020-03-13",0,0,0,0,4018127,25
"1473","PB","Nordeste","2020-03-14",0,0,0,0,4018127,25
"1474","PB","Nordeste","2020-03-15",0,0,0,0,4018127,25
"1475","PB","Nordeste","2020-03-16",0,0,0,0,4018127,25
"1476","PB","Nordeste","2020-03-17",0,0,0,0,4018127,25
"1477","PB","Nordeste","2020-03-18",0,0,0,0,4018127,25
"1478","PB","Nordeste","2020-03-19",1,0,1,0,4018127,25
"1479","PB","Nordeste","2020-03-20",0,0,1,0,4018127,25
"1480","PB","Nordeste","2020-03-21",0,0,1,0,4018127,25
"1481","PB","Nordeste","2020-03-22",0,0,1,0,4018127,25
"1482","PB","Nordeste","2020-03-23",1,0,2,0,4018127,25
"1483","PB","Nordeste","2020-03-24",1,0,3,0,4018127,25
"1484","PB","Nordeste","2020-03-25",0,0,3,0,4018127,25
"1485","PB","Nordeste","2020-03-26",2,0,5,0,4018127,25
"1486","PB","Nordeste","2020-03-27",4,0,9,0,4018127,25
"1487","PB","Nordeste","2020-03-28",5,0,14,0,4018127,25
"1488","PB","Nordeste","2020-03-29",0,0,14,0,4018127,25
"1489","PB","Nordeste","2020-03-30",1,0,15,0,4018127,25
"1490","PB","Nordeste","2020-03-31",2,0,17,0,4018127,25
"1491","PB","Nordeste","2020-04-01",3,1,20,1,4018127,25
"1492","PB","Nordeste","2020-04-02",1,0,21,1,4018127,25
"1493","PB","Nordeste","2020-04-03",8,0,29,1,4018127,25
"1494","PB","Nordeste","2020-04-04",3,1,32,2,4018127,25
"1495","PB","Nordeste","2020-04-05",2,2,34,4,4018127,25
"1496","PB","Nordeste","2020-04-06",1,0,35,4,4018127,25
"1497","PB","Nordeste","2020-04-07",1,0,36,4,4018127,25
"1498","PB","Nordeste","2020-04-08",5,0,41,4,4018127,25
"1499","PB","Nordeste","2020-04-09",14,3,55,7,4018127,25
"1500","PB","Nordeste","2020-04-10",24,4,79,11,4018127,25
"1501","PB","Nordeste","2020-04-11",6,0,85,11,4018127,25
"1502","PB","Nordeste","2020-04-12",16,2,101,13,4018127,25
"1503","PB","Nordeste","2020-04-13",10,0,111,13,4018127,25
"1504","PB","Nordeste","2020-04-14",25,3,136,16,4018127,25
"1505","PB","Nordeste","2020-04-15",15,5,151,21,4018127,25
"1506","PB","Nordeste","2020-04-16",14,3,165,24,4018127,25
"1507","PB","Nordeste","2020-04-17",30,2,195,26,4018127,25
"1508","PB","Nordeste","2020-04-18",10,0,205,26,4018127,25
"1509","PB","Nordeste","2020-04-19",31,3,236,29,4018127,25
"1510","PB","Nordeste","2020-04-20",9,3,245,32,4018127,25
"1511","PB","Nordeste","2020-04-21",18,1,263,33,4018127,25
"1512","PB","Nordeste","2020-04-22",38,6,301,39,4018127,25
"1513","PB","Nordeste","2020-04-23",44,1,345,40,4018127,25
"1514","PB","Nordeste","2020-04-24",41,4,386,44,4018127,25
"1515","PB","Nordeste","2020-04-25",61,2,447,46,4018127,25
"1516","PB","Nordeste","2020-04-26",52,3,499,49,4018127,25
"1517","PB","Nordeste","2020-04-27",44,1,543,50,4018127,25
"1518","PB","Nordeste","2020-04-28",90,3,633,53,4018127,25
"1519","PB","Nordeste","2020-04-29",66,5,699,58,4018127,25
"1520","PB","Nordeste","2020-04-30",115,4,814,62,4018127,25
"1521","PB","Nordeste","2020-05-01",112,5,926,67,4018127,25
"1522","PB","Nordeste","2020-05-02",108,7,1034,74,4018127,25
"1523","PB","Nordeste","2020-05-03",135,2,1169,76,4018127,25
"1524","PB","Nordeste","2020-05-04",50,3,1219,79,4018127,25
"1525","PB","Nordeste","2020-05-05",142,6,1361,85,4018127,25
"1526","PB","Nordeste","2020-05-06",132,7,1493,92,4018127,25
"1527","PB","Nordeste","2020-05-07",164,9,1657,101,4018127,25
"1528","PB","Nordeste","2020-05-08",374,13,2031,114,4018127,25
"1529","PB","Nordeste","2020-05-09",125,10,2156,124,4018127,25
"1530","PB","Nordeste","2020-05-10",185,11,2341,135,4018127,25
"1531","PE","Nordeste","2020-01-30",0,0,0,0,9557071,26
"1532","PE","Nordeste","2020-01-31",0,0,0,0,9557071,26
"1533","PE","Nordeste","2020-02-01",0,0,0,0,9557071,26
"1534","PE","Nordeste","2020-02-02",0,0,0,0,9557071,26
"1535","PE","Nordeste","2020-02-03",0,0,0,0,9557071,26
"1536","PE","Nordeste","2020-02-04",0,0,0,0,9557071,26
"1537","PE","Nordeste","2020-02-05",0,0,0,0,9557071,26
"1538","PE","Nordeste","2020-02-06",0,0,0,0,9557071,26
"1539","PE","Nordeste","2020-02-07",0,0,0,0,9557071,26
"1540","PE","Nordeste","2020-02-08",0,0,0,0,9557071,26
"1541","PE","Nordeste","2020-02-09",0,0,0,0,9557071,26
"1542","PE","Nordeste","2020-02-10",0,0,0,0,9557071,26
"1543","PE","Nordeste","2020-02-11",0,0,0,0,9557071,26
"1544","PE","Nordeste","2020-02-12",0,0,0,0,9557071,26
"1545","PE","Nordeste","2020-02-13",0,0,0,0,9557071,26
"1546","PE","Nordeste","2020-02-14",0,0,0,0,9557071,26
"1547","PE","Nordeste","2020-02-15",0,0,0,0,9557071,26
"1548","PE","Nordeste","2020-02-16",0,0,0,0,9557071,26
"1549","PE","Nordeste","2020-02-17",0,0,0,0,9557071,26
"1550","PE","Nordeste","2020-02-18",0,0,0,0,9557071,26
"1551","PE","Nordeste","2020-02-19",0,0,0,0,9557071,26
"1552","PE","Nordeste","2020-02-20",0,0,0,0,9557071,26
"1553","PE","Nordeste","2020-02-21",0,0,0,0,9557071,26
"1554","PE","Nordeste","2020-02-22",0,0,0,0,9557071,26
"1555","PE","Nordeste","2020-02-23",0,0,0,0,9557071,26
"1556","PE","Nordeste","2020-02-24",0,0,0,0,9557071,26
"1557","PE","Nordeste","2020-02-25",0,0,0,0,9557071,26
"1558","PE","Nordeste","2020-02-26",0,0,0,0,9557071,26
"1559","PE","Nordeste","2020-02-27",0,0,0,0,9557071,26
"1560","PE","Nordeste","2020-02-28",0,0,0,0,9557071,26
"1561","PE","Nordeste","2020-02-29",0,0,0,0,9557071,26
"1562","PE","Nordeste","2020-03-01",0,0,0,0,9557071,26
"1563","PE","Nordeste","2020-03-02",0,0,0,0,9557071,26
"1564","PE","Nordeste","2020-03-03",0,0,0,0,9557071,26
"1565","PE","Nordeste","2020-03-04",0,0,0,0,9557071,26
"1566","PE","Nordeste","2020-03-05",0,0,0,0,9557071,26
"1567","PE","Nordeste","2020-03-06",0,0,0,0,9557071,26
"1568","PE","Nordeste","2020-03-07",0,0,0,0,9557071,26
"1569","PE","Nordeste","2020-03-08",0,0,0,0,9557071,26
"1570","PE","Nordeste","2020-03-09",0,0,0,0,9557071,26
"1571","PE","Nordeste","2020-03-10",0,0,0,0,9557071,26
"1572","PE","Nordeste","2020-03-11",0,0,0,0,9557071,26
"1573","PE","Nordeste","2020-03-12",2,0,2,0,9557071,26
"1574","PE","Nordeste","2020-03-13",0,0,2,0,9557071,26
"1575","PE","Nordeste","2020-03-14",0,0,2,0,9557071,26
"1576","PE","Nordeste","2020-03-15",0,0,2,0,9557071,26
"1577","PE","Nordeste","2020-03-16",0,0,2,0,9557071,26
"1578","PE","Nordeste","2020-03-17",14,0,16,0,9557071,26
"1579","PE","Nordeste","2020-03-18",0,0,16,0,9557071,26
"1580","PE","Nordeste","2020-03-19",12,0,28,0,9557071,26
"1581","PE","Nordeste","2020-03-20",2,0,30,0,9557071,26
"1582","PE","Nordeste","2020-03-21",0,0,30,0,9557071,26
"1583","PE","Nordeste","2020-03-22",7,0,37,0,9557071,26
"1584","PE","Nordeste","2020-03-23",5,0,42,0,9557071,26
"1585","PE","Nordeste","2020-03-24",0,0,42,0,9557071,26
"1586","PE","Nordeste","2020-03-25",4,1,46,1,9557071,26
"1587","PE","Nordeste","2020-03-26",2,2,48,3,9557071,26
"1588","PE","Nordeste","2020-03-27",8,1,56,4,9557071,26
"1589","PE","Nordeste","2020-03-28",12,1,68,5,9557071,26
"1590","PE","Nordeste","2020-03-29",5,0,73,5,9557071,26
"1591","PE","Nordeste","2020-03-30",5,1,78,6,9557071,26
"1592","PE","Nordeste","2020-03-31",9,0,87,6,9557071,26
"1593","PE","Nordeste","2020-04-01",8,2,95,8,9557071,26
"1594","PE","Nordeste","2020-04-02",11,1,106,9,9557071,26
"1595","PE","Nordeste","2020-04-03",30,1,136,10,9557071,26
"1596","PE","Nordeste","2020-04-04",40,4,176,14,9557071,26
"1597","PE","Nordeste","2020-04-05",25,7,201,21,9557071,26
"1598","PE","Nordeste","2020-04-06",22,9,223,30,9557071,26
"1599","PE","Nordeste","2020-04-07",129,4,352,34,9557071,26
"1600","PE","Nordeste","2020-04-08",49,12,401,46,9557071,26
"1601","PE","Nordeste","2020-04-09",154,10,555,56,9557071,26
"1602","PE","Nordeste","2020-04-10",129,9,684,65,9557071,26
"1603","PE","Nordeste","2020-04-11",132,7,816,72,9557071,26
"1604","PE","Nordeste","2020-04-12",144,13,960,85,9557071,26
"1605","PE","Nordeste","2020-04-13",194,17,1154,102,9557071,26
"1606","PE","Nordeste","2020-04-14",130,13,1284,115,9557071,26
"1607","PE","Nordeste","2020-04-15",200,28,1484,143,9557071,26
"1608","PE","Nordeste","2020-04-16",199,17,1683,160,9557071,26
"1609","PE","Nordeste","2020-04-17",323,26,2006,186,9557071,26
"1610","PE","Nordeste","2020-04-18",187,19,2193,205,9557071,26
"1611","PE","Nordeste","2020-04-19",266,11,2459,216,9557071,26
"1612","PE","Nordeste","2020-04-20",231,18,2690,234,9557071,26
"1613","PE","Nordeste","2020-04-21",218,26,2908,260,9557071,26
"1614","PE","Nordeste","2020-04-22",390,22,3298,282,9557071,26
"1615","PE","Nordeste","2020-04-23",221,30,3519,312,9557071,26
"1616","PE","Nordeste","2020-04-24",480,40,3999,352,9557071,26
"1617","PE","Nordeste","2020-04-25",508,29,4507,381,9557071,26
"1618","PE","Nordeste","2020-04-26",391,34,4898,415,9557071,26
"1619","PE","Nordeste","2020-04-27",460,35,5358,450,9557071,26
"1620","PE","Nordeste","2020-04-28",366,58,5724,508,9557071,26
"1621","PE","Nordeste","2020-04-29",470,30,6194,538,9557071,26
"1622","PE","Nordeste","2020-04-30",682,27,6876,565,9557071,26
"1623","PE","Nordeste","2020-05-01",458,38,7334,603,9557071,26
"1624","PE","Nordeste","2020-05-02",811,25,8145,628,9557071,26
"1625","PE","Nordeste","2020-05-03",498,24,8643,652,9557071,26
"1626","PE","Nordeste","2020-05-04",220,39,8863,691,9557071,26
"1627","PE","Nordeste","2020-05-05",462,58,9325,749,9557071,26
"1628","PE","Nordeste","2020-05-06",556,54,9881,803,9557071,26
"1629","PE","Nordeste","2020-05-07",943,42,10824,845,9557071,26
"1630","PE","Nordeste","2020-05-08",763,82,11587,927,9557071,26
"1631","PE","Nordeste","2020-05-09",883,45,12470,972,9557071,26
"1632","PE","Nordeste","2020-05-10",805,75,13275,1047,9557071,26
"1633","PI","Nordeste","2020-01-30",0,0,0,0,3273227,22
"1634","PI","Nordeste","2020-01-31",0,0,0,0,3273227,22
"1635","PI","Nordeste","2020-02-01",0,0,0,0,3273227,22
"1636","PI","Nordeste","2020-02-02",0,0,0,0,3273227,22
"1637","PI","Nordeste","2020-02-03",0,0,0,0,3273227,22
"1638","PI","Nordeste","2020-02-04",0,0,0,0,3273227,22
"1639","PI","Nordeste","2020-02-05",0,0,0,0,3273227,22
"1640","PI","Nordeste","2020-02-06",0,0,0,0,3273227,22
"1641","PI","Nordeste","2020-02-07",0,0,0,0,3273227,22
"1642","PI","Nordeste","2020-02-08",0,0,0,0,3273227,22
"1643","PI","Nordeste","2020-02-09",0,0,0,0,3273227,22
"1644","PI","Nordeste","2020-02-10",0,0,0,0,3273227,22
"1645","PI","Nordeste","2020-02-11",0,0,0,0,3273227,22
"1646","PI","Nordeste","2020-02-12",0,0,0,0,3273227,22
"1647","PI","Nordeste","2020-02-13",0,0,0,0,3273227,22
"1648","PI","Nordeste","2020-02-14",0,0,0,0,3273227,22
"1649","PI","Nordeste","2020-02-15",0,0,0,0,3273227,22
"1650","PI","Nordeste","2020-02-16",0,0,0,0,3273227,22
"1651","PI","Nordeste","2020-02-17",0,0,0,0,3273227,22
"1652","PI","Nordeste","2020-02-18",0,0,0,0,3273227,22
"1653","PI","Nordeste","2020-02-19",0,0,0,0,3273227,22
"1654","PI","Nordeste","2020-02-20",0,0,0,0,3273227,22
"1655","PI","Nordeste","2020-02-21",0,0,0,0,3273227,22
"1656","PI","Nordeste","2020-02-22",0,0,0,0,3273227,22
"1657","PI","Nordeste","2020-02-23",0,0,0,0,3273227,22
"1658","PI","Nordeste","2020-02-24",0,0,0,0,3273227,22
"1659","PI","Nordeste","2020-02-25",0,0,0,0,3273227,22
"1660","PI","Nordeste","2020-02-26",0,0,0,0,3273227,22
"1661","PI","Nordeste","2020-02-27",0,0,0,0,3273227,22
"1662","PI","Nordeste","2020-02-28",0,0,0,0,3273227,22
"1663","PI","Nordeste","2020-02-29",0,0,0,0,3273227,22
"1664","PI","Nordeste","2020-03-01",0,0,0,0,3273227,22
"1665","PI","Nordeste","2020-03-02",0,0,0,0,3273227,22
"1666","PI","Nordeste","2020-03-03",0,0,0,0,3273227,22
"1667","PI","Nordeste","2020-03-04",0,0,0,0,3273227,22
"1668","PI","Nordeste","2020-03-05",0,0,0,0,3273227,22
"1669","PI","Nordeste","2020-03-06",0,0,0,0,3273227,22
"1670","PI","Nordeste","2020-03-07",0,0,0,0,3273227,22
"1671","PI","Nordeste","2020-03-08",0,0,0,0,3273227,22
"1672","PI","Nordeste","2020-03-09",0,0,0,0,3273227,22
"1673","PI","Nordeste","2020-03-10",0,0,0,0,3273227,22
"1674","PI","Nordeste","2020-03-11",0,0,0,0,3273227,22
"1675","PI","Nordeste","2020-03-12",0,0,0,0,3273227,22
"1676","PI","Nordeste","2020-03-13",0,0,0,0,3273227,22
"1677","PI","Nordeste","2020-03-14",0,0,0,0,3273227,22
"1678","PI","Nordeste","2020-03-15",0,0,0,0,3273227,22
"1679","PI","Nordeste","2020-03-16",0,0,0,0,3273227,22
"1680","PI","Nordeste","2020-03-17",0,0,0,0,3273227,22
"1681","PI","Nordeste","2020-03-18",0,0,0,0,3273227,22
"1682","PI","Nordeste","2020-03-19",0,0,0,0,3273227,22
"1683","PI","Nordeste","2020-03-20",3,0,3,0,3273227,22
"1684","PI","Nordeste","2020-03-21",1,0,4,0,3273227,22
"1685","PI","Nordeste","2020-03-22",0,0,4,0,3273227,22
"1686","PI","Nordeste","2020-03-23",2,0,6,0,3273227,22
"1687","PI","Nordeste","2020-03-24",0,0,6,0,3273227,22
"1688","PI","Nordeste","2020-03-25",2,0,8,0,3273227,22
"1689","PI","Nordeste","2020-03-26",1,0,9,0,3273227,22
"1690","PI","Nordeste","2020-03-27",0,0,9,0,3273227,22
"1691","PI","Nordeste","2020-03-28",2,1,11,1,3273227,22
"1692","PI","Nordeste","2020-03-29",3,0,14,1,3273227,22
"1693","PI","Nordeste","2020-03-30",2,2,16,3,3273227,22
"1694","PI","Nordeste","2020-03-31",2,1,18,4,3273227,22
"1695","PI","Nordeste","2020-04-01",0,0,18,4,3273227,22
"1696","PI","Nordeste","2020-04-02",1,0,19,4,3273227,22
"1697","PI","Nordeste","2020-04-03",2,0,21,4,3273227,22
"1698","PI","Nordeste","2020-04-04",1,0,22,4,3273227,22
"1699","PI","Nordeste","2020-04-05",1,0,23,4,3273227,22
"1700","PI","Nordeste","2020-04-06",0,0,23,4,3273227,22
"1701","PI","Nordeste","2020-04-07",5,0,28,4,3273227,22
"1702","PI","Nordeste","2020-04-08",3,1,31,5,3273227,22
"1703","PI","Nordeste","2020-04-09",7,1,38,6,3273227,22
"1704","PI","Nordeste","2020-04-10",2,1,40,7,3273227,22
"1705","PI","Nordeste","2020-04-11",1,0,41,7,3273227,22
"1706","PI","Nordeste","2020-04-12",3,0,44,7,3273227,22
"1707","PI","Nordeste","2020-04-13",6,1,50,8,3273227,22
"1708","PI","Nordeste","2020-04-14",8,0,58,8,3273227,22
"1709","PI","Nordeste","2020-04-15",17,0,75,8,3273227,22
"1710","PI","Nordeste","2020-04-16",16,0,91,8,3273227,22
"1711","PI","Nordeste","2020-04-17",11,0,102,8,3273227,22
"1712","PI","Nordeste","2020-04-18",21,1,123,9,3273227,22
"1713","PI","Nordeste","2020-04-19",22,1,145,10,3273227,22
"1714","PI","Nordeste","2020-04-20",13,2,158,12,3273227,22
"1715","PI","Nordeste","2020-04-21",28,2,186,14,3273227,22
"1716","PI","Nordeste","2020-04-22",20,1,206,15,3273227,22
"1717","PI","Nordeste","2020-04-23",11,0,217,15,3273227,22
"1718","PI","Nordeste","2020-04-24",39,1,256,16,3273227,22
"1719","PI","Nordeste","2020-04-25",41,1,297,17,3273227,22
"1720","PI","Nordeste","2020-04-26",34,1,331,18,3273227,22
"1721","PI","Nordeste","2020-04-27",33,2,364,20,3273227,22
"1722","PI","Nordeste","2020-04-28",44,1,408,21,3273227,22
"1723","PI","Nordeste","2020-04-29",46,3,454,24,3273227,22
"1724","PI","Nordeste","2020-04-30",59,0,513,24,3273227,22
"1725","PI","Nordeste","2020-05-01",87,0,600,24,3273227,22
"1726","PI","Nordeste","2020-05-02",65,2,665,26,3273227,22
"1727","PI","Nordeste","2020-05-03",77,2,742,28,3273227,22
"1728","PI","Nordeste","2020-05-04",42,0,784,28,3273227,22
"1729","PI","Nordeste","2020-05-05",91,1,875,29,3273227,22
"1730","PI","Nordeste","2020-05-06",74,1,949,30,3273227,22
"1731","PI","Nordeste","2020-05-07",102,5,1051,35,3273227,22
"1732","PI","Nordeste","2020-05-08",80,2,1131,37,3273227,22
"1733","PI","Nordeste","2020-05-09",102,1,1233,38,3273227,22
"1734","PI","Nordeste","2020-05-10",45,4,1278,42,3273227,22
"1735","PR","Sul","2020-01-30",0,0,0,0,11433957,41
"1736","PR","Sul","2020-01-31",0,0,0,0,11433957,41
"1737","PR","Sul","2020-02-01",0,0,0,0,11433957,41
"1738","PR","Sul","2020-02-02",0,0,0,0,11433957,41
"1739","PR","Sul","2020-02-03",0,0,0,0,11433957,41
"1740","PR","Sul","2020-02-04",0,0,0,0,11433957,41
"1741","PR","Sul","2020-02-05",0,0,0,0,11433957,41
"1742","PR","Sul","2020-02-06",0,0,0,0,11433957,41
"1743","PR","Sul","2020-02-07",0,0,0,0,11433957,41
"1744","PR","Sul","2020-02-08",0,0,0,0,11433957,41
"1745","PR","Sul","2020-02-09",0,0,0,0,11433957,41
"1746","PR","Sul","2020-02-10",0,0,0,0,11433957,41
"1747","PR","Sul","2020-02-11",0,0,0,0,11433957,41
"1748","PR","Sul","2020-02-12",0,0,0,0,11433957,41
"1749","PR","Sul","2020-02-13",0,0,0,0,11433957,41
"1750","PR","Sul","2020-02-14",0,0,0,0,11433957,41
"1751","PR","Sul","2020-02-15",0,0,0,0,11433957,41
"1752","PR","Sul","2020-02-16",0,0,0,0,11433957,41
"1753","PR","Sul","2020-02-17",0,0,0,0,11433957,41
"1754","PR","Sul","2020-02-18",0,0,0,0,11433957,41
"1755","PR","Sul","2020-02-19",0,0,0,0,11433957,41
"1756","PR","Sul","2020-02-20",0,0,0,0,11433957,41
"1757","PR","Sul","2020-02-21",0,0,0,0,11433957,41
"1758","PR","Sul","2020-02-22",0,0,0,0,11433957,41
"1759","PR","Sul","2020-02-23",0,0,0,0,11433957,41
"1760","PR","Sul","2020-02-24",0,0,0,0,11433957,41
"1761","PR","Sul","2020-02-25",0,0,0,0,11433957,41
"1762","PR","Sul","2020-02-26",0,0,0,0,11433957,41
